"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170553","AT 2025lg","01:34:31.044","-00:27:40.13","","","","","ZTF","ZTF","","ZTF","ZTF25aabrmpn","P48 - ZTF-Cam","","1","1","","19.2036","r-ZTF","2025-01-09 04:41:01.003","Fritz","","","2025TNSTR.175....1S","","",""
"170552","AT 2025lf","00:30:37.737","+00:05:33.28","","","","","ZTF","ZTF","","ZTF","ZTF25aabtbzk","P48 - ZTF-Cam","","1","1","","19.0753","g-ZTF","2025-01-09 02:38:41.997","Fritz","","","2025TNSTR.175....1S","","",""
"170551","AT 2025le","00:31:42.336","+06:53:52.45","","","","","ZTF","ZTF","","ZTF","ZTF25aaboqyd","P48 - ZTF-Cam","","1","1","","19.2373","r-ZTF","2025-01-11 02:35:48.998","Fritz","","","2025TNSTR.175....1S","","",""
"170550","AT 2025ld","21:53:54.029","+37:00:32.29","","","","","ZTF","ZTF","","ZTF","ZTF25aabknlu","P48 - ZTF-Cam","","1","1","","15.6714","g-ZTF","2025-01-09 02:49:17.002","Fritz","","","2025TNSTR.176....1R","","",""
"170548","AT 2025lc","20:28:21.450","+51:39:34.38","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25add","Gaia - Gaia-photometric","","1","1","","14.48","G-Gaia","2025-01-10 13:16:19.200","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170547","AT 2025lb","21:31:13.420","+25:56:10.25","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25adc","Gaia - Gaia-photometric","","1","1","","15.13","G-Gaia","2025-01-11 00:46:04.800","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170545","AT 2025la","21:23:47.460","+28:42:16.45","","","","","GaiaAlerts, ATLAS","GaiaAlerts, ATLAS","","ATLAS, GaiaAlerts","Gaia25acy","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","16.29","G-Gaia","2025-01-11 02:36:57.600","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170544","AT 2025kz","04:57:35.690","-67:36:29.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acx","Gaia - Gaia-photometric","","1","1","","17.11","G-Gaia","2025-01-11 04:49:26.400","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170543","AT 2025ky","10:02:49.869","-05:51:12.65","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF22ablqzpz","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.7044","g-ZTF","2025-01-06 09:15:00.996","Fritz","","","2025TNSTR.167....1W","","",""
"170542","AT 2025kx","02:50:36.157","+07:27:59.53","","","","","ZTF","ZTF","","ZTF","ZTF25aabotnk","P48 - ZTF-Cam","","1","1","","18.6867","g-ZTF","2025-01-12 03:34:02.997","Fritz","","","2025TNSTR.167....1W","","",""
"170541","AT 2025kw","17:24:10.526","+82:15:44.59","","","","","ALeRCE","ZTF","","ZTF","","Other - Other, P48 - ZTF-Cam","","1","1","","17.9","Clear-","2025-01-12 14:21:01.078","Ziyang Mai","","","2025TNSTR.166....1M","","",""
"170539","AT 2025kv","05:03:31.670","-70:24:10.69","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acv","Gaia - Gaia-photometric","","1","1","","17.68","G-Gaia","2025-01-10 10:48:00.000","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170538","AT 2025ku","21:44:32.260","+20:11:38.83","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acq","Gaia - Gaia-photometric","","1","1","","18.92","G-Gaia","2025-01-10 12:38:52.800","Gaia_Bot1","","","2025TNSTR.163....1H","","",""
"170537","AT 2025kt","16:44:20.949","+77:50:29.33","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO25gd","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.4","L-GOTO","2025-01-12 06:28:55.776","GOTO_bot","","","2025TNSTR.164....1K","","",""
"170536","AT 2025ks","14:11:51.493","+05:27:18.04","","","","","ZTF","ZTF","","ZTF","ZTF25aabreco","P48 - ZTF-Cam","","1","1","","19.5678","g-ZTF","2025-01-04 13:07:35.996","Fritz","","","2025TNSTR.168....1S","","",""
"170535","AT 2025kr","11:10:52.454","+05:05:29.15","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO25gg","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.09","L-GOTO","2025-01-08 02:20:43.872","GOTO_bot","","","2025TNSTR.165....1O","","",""
"170534","AT 2025kq","17:29:06.782","+74:15:18.43","","","","","GOTO","GOTO","","GOTO","GOTO25gc","GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","18.11","L-GOTO","2025-01-12 06:28:55.776","GOTO_bot","","","2025TNSTR.164....1K","","",""
"170533","AT 2025kp","00:42:48.207","+23:37:42.76","","","","","ZTF","ZTF","","ZTF","ZTF25aaatsux","P48 - ZTF-Cam","","1","1","","20.4203","g-ZTF","2025-01-04 02:52:33.000","Fritz","","","2025TNSTR.168....1S","","",""
"170532","AT 2025ko","11:41:59.248","-08:47:07.54","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aka","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.791","cyan-ATLAS","2025-01-10 01:28:31.008","ATLAS_Bot1","","","2025TNSTR.150....1T","","",""
"170531","AT 2025kn","10:19:12.537","+38:22:34.83","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25cb","PS2 - GPC2","","1","1","","21.03","g-P1","2025-01-07 12:49:58.080","YSE_Bot1","","","2025TNSTR.154....1J","","",""
"170530","AT 2025km","01:46:46.312","+17:24:01.23","","","SDSS J014646.29+172406.3","","ALeRCE","ZTF","","ZTF","ZTF25aaboumb","P48 - ZTF-Cam","","1","1","","19.1578","g-ZTF","2025-01-11 03:09:21.997","ALeRCE","","","2025TNSTR.149....1M","","",""
"170529","AT 2025kl","01:11:52.757","+20:23:57.13","","","SDSS J011152.60+202358.9","","ALeRCE","ZTF","","ZTF","ZTF25aabowed","P48 - ZTF-Cam","","1","1","","18.1134","g-ZTF","2025-01-11 03:41:25.996","ALeRCE","","","2025TNSTR.149....1M","","",""
"170528","AT 2025kk","07:58:41.353","+02:00:10.09","","","WISEA J075841.30+020009.8","","ALeRCE","ZTF","","ZTF","ZTF25aabqdqc","P48 - ZTF-Cam","","1","1","","19.4461","r-ZTF","2025-01-11 08:35:36.004","ALeRCE","","","2025TNSTR.149....1M","","",""
"170527","AT 2025kj","14:10:39.017","-05:53:34.93","","","LCRS B140801.7-053930","","ALeRCE","ZTF","","ZTF","ZTF25aabreke","P48 - ZTF-Cam","","1","1","","18.5206","r-ZTF","2025-01-11 10:38:41.001","ALeRCE","","","2025TNSTR.149....1M","","",""
"170526","AT 2025ki","00:42:45.380","+41:16:35.20","","","M31","-0.001","XOSS","XOSS","","XOSS","PSP25A","Other - Other","","1","1","","17.34","Clear-","2025-01-11 12:18:50.976","Mi Zhang","","","2025TNSTR.153....1M","","",""
"170525","AT 2025kh","11:22:08.440","+80:13:48.08","","","","","ZTF","ZTF","","ZTF","ZTF25aabqiec","P48 - ZTF-Cam","","1","1","","20.2293","r-ZTF","2025-01-04 08:00:34.997","Fritz","","","2025TNSTR.155....1S","","",""
"170524","AT 2025kg","03:42:28.375","-22:30:21.13","","","","","","","","","","LT - IO-O","","1","1","","20.79","g-Sloan","2025-01-09 19:59:08.000","Rob Eyles-Ferris","","","2025TNSTR.151....1E","","",""
"170523","AT 2025kf","00:25:41.594","-37:53:28.03","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajy","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","17.995","orange-ATLAS","2025-01-08 19:09:39.168","ATLAS_Bot1","","","2025TNSTR.150....1T","","",""
"170522","AT 2025ke","05:37:42.286","-53:46:06.71","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25ajx","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","18.656","orange-ATLAS","2025-01-10 21:31:56.352","ATLAS_Bot1","","","2025TNSTR.150....1T","","",""
"170521","AT 2025kd","05:45:53.170","-25:53:17.01","","","","","ZTF","ZTF","","ZTF","ZTF25aabpoxz","P48 - ZTF-Cam","","1","1","","19.5052","g-ZTF","2025-01-11 06:00:33.998","Fritz","","","2025TNSTR.155....1S","","",""
"170519","AT 2025kc","07:09:35.389","+24:21:51.56","","","","","ZTF","ZTF","","ZTF","ZTF25aaawxbh","P48 - ZTF-Cam","","1","1","","20.3562","g-ZTF","2025-01-06 05:11:06.996","Fritz","","","2025TNSTR.155....1S","","",""
"170518","AT 2025kb","07:10:55.402","+61:07:46.61","","","","","ZTF","ZTF","","ZTF","ZTF25aaaytnj","P48 - ZTF-Cam","","1","1","","19.5791","i-ZTF","2025-01-06 08:54:50.999","Fritz","","","2025TNSTR.155....1S","","",""
"170517","AT 2025ka","05:57:07.805","+46:40:29.14","","","","","ZTF","ZTF","","ZTF","ZTF25aaampkd","P48 - ZTF-Cam","","1","1","","20.6576","g-ZTF","2025-01-04 05:49:21.002","Fritz","","","2025TNSTR.155....1S","","",""
"170516","AT 2025jz","01:48:28.754","-36:34:16.61","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajv","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.668","orange-ATLAS","2025-01-10 01:54:34.848","ATLAS_Bot1","","","2025TNSTR.150....1T","","",""
"170515","AT 2025jy","05:30:17.292","-51:56:57.76","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aju","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.864","orange-ATLAS","2025-01-10 21:31:56.352","ATLAS_Bot1","","","2025TNSTR.150....1T","","",""
"170514","AT 2025jx","03:03:50.447","-00:12:13.08","","","","","ZTF","ZTF","","ZTF","ZTF25aabovpf","P48 - ZTF-Cam","","1","1","","18.4453","g-ZTF","2025-01-11 03:34:34.999","Fritz","","","2025TNSTR.156....1R","","",""
"170513","AT 2025jw","23:19:59.094","+30:20:51.41","","","","","ZTF","ZTF","","ZTF","ZTF25aabosqp","P48 - ZTF-Cam","","1","1","","19.3131","r-ZTF","2025-01-09 04:22:49.002","Fritz","","","2025TNSTR.155....1S","","",""
"170512","AT 2025jv","08:19:45.078","+57:40:25.31","","","","","ZTF","ZTF","","ZTF","ZTF25aaboyct","P48 - ZTF-Cam","","1","1","","19.8933","g-ZTF","2025-01-09 07:17:06.002","Fritz","","","2025TNSTR.155....1S","","",""
"170511","AT 2025ju","07:17:45.282","+51:23:50.29","","","","","ZTF","ZTF","","ZTF","ZTF25aaasaqx","P48 - ZTF-Cam","","1","1","","20.1168","g-ZTF","2025-01-05 07:53:51.000","Fritz","","","2025TNSTR.155....1S","","",""
"170510","AT 2025jt","05:57:53.595","+45:25:48.56","","","","","ZTF","ZTF","","ZTF","ZTF25aaampoh","P48 - ZTF-Cam","","1","1","","20.5","g-ZTF","2025-01-04 05:49:21.002","Fritz","","","2025TNSTR.155....1S","","",""
"170509","AT 2025js","07:16:13.650","+60:00:45.40","","","","","ZTF","ZTF","","ZTF","ZTF25aabpexp","P48 - ZTF-Cam","","1","1","","19.3228","g-ZTF","2025-01-08 10:28:44.996","Fritz","","","2025TNSTR.155....1S","","",""
"170508","AT 2025jr","07:41:35.778","+13:10:41.92","","","","","ZTF","ZTF","","ZTF","ZTF25aabpfxn","P48 - ZTF-Cam","","1","1","","19.0254","g-ZTF","2025-01-08 07:23:33.999","Fritz","","","2025TNSTR.155....1S","","",""
"170507","AT 2025jq","07:25:54.708","+11:08:02.53","","","","","ZTF","ZTF","","ZTF","ZTF25aabpgqt","P48 - ZTF-Cam","","1","1","","20.8594","g-ZTF","2025-01-02 08:29:06.996","Fritz","","","2025TNSTR.155....1S","","",""
"170505","AT 2025jp","07:55:15.642","+39:26:53.02","","","","","ZTF","ZTF","","ZTF","ZTF25aaamuah","P48 - ZTF-Cam","","1","1","","20.7837","r-ZTF","2025-01-02 06:34:21.996","Fritz","","","2025TNSTR.155....1S","","",""
"170504","AT 2025jo","08:13:21.182","+33:52:55.87","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25by","PS1 - GPC1","","1","1","","20.01","i-P1","2025-01-09 08:48:00.288","PS1_Bot1","","","2025TNSTR.152....1C","","",""
"170503","AT 2025jn","12:59:42.165","-05:15:46.91","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25bw","PS2 - GPC2","","1","1","","21.65","w-P1","2025-01-08 14:17:43.296","PS1_Bot1","","","2025TNSTR.152....1C","","",""
"170502","AT 2025jm","12:37:55.348","+05:24:53.22","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25bu","PS1 - GPC1","","1","1","","21.16","w-P1","2025-01-08 15:12:49.824","PS1_Bot1","","","2025TNSTR.152....1C","","",""
"170501","AT 2025jl","14:54:36.131","+04:18:55.36","","","","","GOTO","GOTO","","GOTO","GOTO25fz","GOTO-N - GOTO-2","","1","1","","18.69","L-GOTO","2025-01-06 06:01:27.264","GOTO_bot","","","2025TNSTR.140....1O","","",""
"170500","AT 2025jk","10:46:17.440","+29:21:36.18","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aco","Gaia - Gaia-photometric","","1","1","","18.96","G-Gaia","2025-01-09 02:57:07.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170499","AT 2025jj","10:13:17.220","-01:10:56.21","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acm","Gaia - Gaia-photometric","","1","1","","18.33","G-Gaia","2025-01-08 21:27:21.600","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170497","AT 2025ji","09:45:52.410","-65:27:31.60","","","","","MASTER","MASTER","","MASTER","MASTER OT J094552.41-652731.6","Other - Other","","1","1","","18.8","Other-","2025-01-10 06:10:56.640","MASTER","","","2025TNSTR.141....1S","","",""
"170496","SN 2025jh","12:57:39.817","-31:59:20.87","SN Ia","0.04","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS25afz","ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.86","cyan-ATLAS","2025-01-05 01:25:51.168","ATLAS_Bot1","","","2025TNSTR.135....1T","2025TNSCR.160....1S","",""
"170494","AT 2025jg","22:02:36.580","+31:46:33.28","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ack","Gaia - Gaia-photometric","","1","1","","16.99","G-Gaia","2025-01-07 12:48:57.600","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170493","AT 2025jf","21:35:19.230","+47:06:04.14","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acj","Gaia - Gaia-photometric","","1","1","","18.21","G-Gaia","2025-01-08 07:06:14.400","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170492","AT 2025je","23:18:02.890","-60:01:46.96","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aci","Gaia - Gaia-photometric","","1","1","","18.45","G-Gaia","2025-01-07 23:13:55.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170491","AT 2025jd","09:01:17.140","-60:40:07.75","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ach","Gaia - Gaia-photometric","","1","1","","18.16","G-Gaia","2025-01-08 10:23:31.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170490","AT 2025jc","23:20:27.320","-56:54:27.72","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ace","Gaia - Gaia-photometric","","1","1","","17.64","G-Gaia","2025-01-08 11:18:14.400","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170489","AT 2025jb","22:52:11.400","-44:57:22.39","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acd","Gaia - Gaia-photometric","","1","1","","18","G-Gaia","2025-01-07 23:29:45.600","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170488","AT 2025ja","22:16:54.520","+03:29:40.42","","","","","GaiaAlerts, ZTF","GaiaAlerts, ZTF","","GaiaAlerts, ZTF","Gaia25acc","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","18.47","G-Gaia","2025-01-07 14:05:16.800","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170487","AT 2025iz","08:01:38.320","-73:53:03.44","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aca","Gaia - Gaia-photometric","","1","1","","17.03","G-Gaia","2025-01-08 04:36:28.800","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170486","AT 2025iy","09:36:37.480","-44:59:14.60","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abz","Gaia - Gaia-photometric","","1","1","","18.63","G-Gaia","2025-01-08 10:09:07.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170485","AT 2025ix","10:08:49.261","-04:04:48.46","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajq","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03","","1","1","","18.847","cyan-ATLAS","2025-01-10 00:23:54.240","ATLAS_Bot1","","","2025TNSTR.135....1T","","",""
"170484","AT 2025iw","13:30:58.388","-21:50:45.98","","","","","GOTO","GOTO","","GOTO","GOTO25fv","GOTO-N - GOTO-1, GOTO-S - GOTO-3","","1","1","","18.77","L-GOTO","2025-01-03 16:53:52.512","GOTO_bot","","","2025TNSTR.137....1K","","",""
"170483","AT 2025iv","02:07:27.256","+19:11:36.88","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO25ft","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.55","L-GOTO","2025-01-09 19:40:42.816","GOTO_bot","","","2025TNSTR.139....1K","","",""
"170481","AT 2025iu","12:30:13.057","+08:32:44.56","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25br","PS1 - GPC1","","1","1","","20.62","i-P1","2025-01-06 13:45:36.576","YSE_Bot1","","","2025TNSTR.143....1J","","",""
"170480","AT 2025it","08:30:31.863","+53:51:51.52","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO25fm","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.8","L-GOTO","2025-01-10 06:06:12.384","GOTO_bot","","","2025TNSTR.138....1K","","",""
"170479","AT 2025is","07:14:23.125","-03:35:19.52","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aji","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","18.841","orange-ATLAS","2025-01-09 11:03:15.840","ATLAS_Bot1","","","2025TNSTR.135....1T","","",""
"170478","AT 2025ir","07:38:05.949","-46:13:10.60","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajd","ATLAS-CHL - ATLAS-04","","1","1","","18.617","orange-ATLAS","2025-01-09 04:39:01.728","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170477","AT 2025iq","12:53:18.307","+36:37:50.19","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aja","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.439","orange-ATLAS","2025-01-09 13:31:48.864","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170476","AT 2025ip","10:37:55.124","-45:45:28.24","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aiz","ATLAS-CHL - ATLAS-04","","1","1","","19.111","orange-ATLAS","2025-01-09 06:44:39.264","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170475","AT 2025io","13:24:57.007","-26:09:54.00","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aiy","ATLAS-STH - ATLAS-03","","1","1","","19.479","cyan-ATLAS","2025-01-09 01:40:21.216","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170474","AT 2025in","14:30:48.508","+36:01:50.57","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS, ZTF","ATLAS25aiu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.278","orange-ATLAS","2025-01-09 14:25:34.176","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170473","AT 2025im","13:02:39.192","+18:00:21.94","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ais","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.163","orange-ATLAS","2025-01-09 13:12:50.976","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170472","AT 2025il","22:14:02.540","+12:42:11.38","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abx","Gaia - Gaia-photometric","","1","1","","11.34","G-Gaia","2025-01-07 08:13:55.200","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170471","AT 2025ik","08:30:04.170","-74:12:54.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abw","Gaia - Gaia-photometric","","1","1","","15.57","G-Gaia","2025-01-07 16:35:02.400","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170470","AT 2025ij","22:19:04.830","+11:06:52.06","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abv","Gaia - Gaia-photometric","","1","1","","18.72","G-Gaia","2025-01-07 02:12:28.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170468","AT 2025ii","10:19:08.480","-07:56:37.72","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abs","Gaia - Gaia-photometric","","1","1","","18.77","G-Gaia","2025-01-07 03:31:40.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170467","AT 2025ih","22:13:31.360","+16:22:23.59","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abr","Gaia - Gaia-photometric","","1","1","","18.77","G-Gaia","2025-01-07 06:31:40.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170466","AT 2025ig","15:44:06.935","+09:04:20.76","","","","","GOTO","GOTO","","GOTO","GOTO25fi","GOTO-N - GOTO-2","","1","1","","18.96","L-GOTO","2025-01-07 06:35:44.448","GOTO_bot","","","2025TNSTR.121....1O","","",""
"170464","AT 2025if","22:45:46.027","+11:07:44.69","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25bl","PS2 - GPC2","","1","1","","19.65","i-P1","2025-01-09 05:28:39.072","YSE_Bot1","","","2025TNSTR.124....1J","","",""
"170463","AT 2025ie","02:29:35.407","-22:11:15.96","","","","","YSE, ZTF, ATLAS","Pan-STARRS, ZTF, ATLAS","","ATLAS, Pan-STARRS, ZTF","PS25bk","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.24","y-P1","2025-01-09 05:09:30.816","YSE_Bot1","","","2025TNSTR.124....1J","","",""
"170461","AT 2025id","11:36:05.478","+44:14:04.51","","","","","ZTF","ZTF","","ZTF","ZTF18aarkwgc","P48 - ZTF-Cam","","1","1","","19.5614","g-ZTF","2025-01-06 13:42:33.001","Fritz","","","2025TNSTR.126....1S","","",""
"170460","AT 2025ic","10:10:17.688","-01:29:26.50","","","SDSS J101017.72-012927.5","","ALeRCE","ZTF","","ZTF","ZTF25aablyqw","P48 - ZTF-Cam","","1","1","","18.7612","r-ZTF","2025-01-09 08:38:45.997","ALeRCE","","","2025TNSTR.115....1M","","",""
"170459","AT 2025ib","09:24:27.126","+17:30:50.71","","","SDSS J092427.12+173050.9","","ALeRCE","ZTF","","ZTF","ZTF25aabmbjx","P48 - ZTF-Cam","","1","1","","19.3592","g-ZTF","2025-01-09 05:53:32.004","ALeRCE","","","2025TNSTR.115....1M","","",""
"170458","AT 2025ia","11:03:10.483","+25:33:28.69","","","SDSS J110310.48+253328.6","","ALeRCE","ZTF","","ZTF","ZTF25aabmcjz","P48 - ZTF-Cam","","1","1","","20.0799","r-ZTF","2025-01-09 08:43:33.001","ALeRCE","","","2025TNSTR.115....1M","","",""
