"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168691","AT 2024aemy","00:10:43.773","+36:01:28.17","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mvw","PS2 - GPC2","","1","1","","20.65","r-P1","2024-12-21 05:01:39.936","YSE_Bot1","","2024TNSTR5002....1J","",""
"168689","AT 2024aemw","10:05:49.771","+20:08:04.38","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24row","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","18.617","orange-ATLAS","2024-12-21 13:02:11.616","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168687","AT 2024aemu","13:14:08.429","-44:27:42.11","","","","","GOTO","GOTO","","GOTO","GOTO24jgb","GOTO-S - GOTO-4","","1","1","","19.27","L-GOTO","2024-12-21 16:35:44.736","GOTO_bot","","2024TNSTR5000....1O","",""
"168686","AT 2024aemt","09:03:50.583","-17:31:47.16","","","","","GOTO","GOTO","","GOTO","GOTO24jfl","GOTO-S - GOTO-3","","1","1","","19.94","L-GOTO","2024-12-21 13:13:23.808","GOTO_bot","","2024TNSTR4998....1K","",""
"168682","AT 2024aemp","09:45:05.800","-19:35:27.04","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO; ZTF","GOTO24jfs","GOTO-S - GOTO-4, P48 - ZTF-Cam","","1","1","","18.77","L-GOTO","2024-12-21 14:19:59.808","GOTO_bot","","2024TNSTR5000....1O","",""
"168678","AT 2024aeml","04:58:15.740","-74:16:30.86","","","","","GOTO","GOTO","","GOTO","GOTO24jfc","GOTO-S - GOTO-3","","1","1","","19.35","L-GOTO","2024-12-21 11:09:18.720","GOTO_bot","","2024TNSTR4998....1K","",""
"168677","SN 2024aemk","05:49:02.436","-20:03:35.08","SN Ia","0.05","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","SCAT","ATLAS; GOTO; ZTF","ATLAS24rov","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.093","orange-ATLAS","2024-12-21 04:26:36.960","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168676","AT 2024aemj","20:33:14.738","+86:08:29.73","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rot","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","16.633","orange-ATLAS","2024-12-21 05:37:11.424","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168675","AT 2024aemi","03:51:39.166","-16:24:31.12","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24ros","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.096","orange-ATLAS","2024-12-21 03:32:55.968","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168674","AT 2024aemh","12:23:54.934","-26:52:50.11","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24ror","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","17.985","orange-ATLAS","2024-12-21 07:15:44.640","ATLAS_Bot1","","2024TNSTR4996....1T","",""
"168631","AT 2024aekq","02:32:59.925","+35:48:06.02","","","","","ZTF","ZTF","","ZTF","ZTF24abynfdk","P48 - ZTF-Cam","","1","1","","19.5896","r-ZTF","2024-12-21 03:10:21.000","Fritz","","2024TNSTR5003....1G","",""
